,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
8959,P-63160,Stanojković,Vujadin,1963-09-10,0,0,1,0,0,1,1990
8960,P-55143,Stanway,Georgia,1999-01-03,1,0,0,1,0,1,2019
8961,P-39237,Staples,Thori,1974-04-17,1,0,1,0,0,1,1995
8962,P-90888,Stapleton,Frank,1956-07-10,0,0,0,0,1,1,1990
8963,P-23968,Starr,Bridgette,1975-12-10,1,0,1,0,0,1,1999
8964,P-69817,Staunton,Steve,1969-01-19,0,0,1,0,0,3,"1990, 1994, 2002"
8965,P-62720,Staykov,Stefan,1949-10-03,0,1,0,0,0,1,1974
8966,P-04393,Steen Nielsen,Brian,1968-12-28,0,0,0,1,0,1,2002
8967,P-79263,Stefanelli,Roberta,1974-05-18,1,0,1,0,0,1,1999
8968,P-62267,Stefanović,Ljubiša,1910-01-04,0,0,1,0,0,1,1930
8969,P-20482,Steffen,Renato,1991-11-03,0,0,1,0,0,1,2022
8970,P-89657,Steffen,Willi,1923-05-24,0,0,1,0,0,1,1950
8971,P-27862,Stegemann,Kerstin,1977-09-29,1,0,1,0,0,3,"1999, 2003, 2007"
8972,P-71616,Stein,Uli,1954-10-23,0,1,0,0,0,1,1986
8973,P-51872,Steiner,Adalbert,1907-01-24,0,0,1,0,0,1,1930
8974,P-25067,Steiner,Paul,1957-01-23,0,0,1,0,0,1,1990
8975,P-76459,Stejskal,Jan,1962-01-15,0,1,0,0,0,1,1990
8976,P-36850,Stekelenburg,Maarten,1982-09-22,0,1,0,0,0,2,"2006, 2010"
8977,P-44978,Stelea,Bogdan,1967-12-05,0,1,0,0,0,3,"1990, 1994, 1998"
8978,P-80365,Stelling,Irene,1971-07-25,1,0,0,1,0,1,1991
8979,P-95497,Stelzer,Adolf,1908-09-01,0,0,1,0,0,1,1938
8980,P-08403,Stenberg,Trine,1969-12-06,1,0,1,0,0,1,1991
8981,P-19165,Stenman,Fredrik,1983-06-02,0,0,1,0,0,1,2006
8982,P-68132,Stensland,Ingvild,1981-08-03,1,0,0,1,0,2,"2007, 2011"
8983,P-43486,Stepney,Alex,1942-09-18,0,1,0,0,0,1,1970
8984,P-21644,Šterc,František,1912-01-27,0,0,0,0,1,1,1934
8985,P-90087,Sterjovski,Mile,1979-05-27,0,0,0,1,0,1,2006
8986,P-21553,Sterling,Raheem,1994-12-08,0,0,0,1,1,3,"2014, 2018, 2022"
8987,P-14531,Sternberg,László,1905-05-28,0,0,1,0,0,1,1934
8988,P-05474,Sternhoff,Ingrid,1977-02-25,1,1,0,0,0,1,1995
8989,P-32477,Stettler,Kurt,1932-08-21,0,1,0,0,0,1,1962
8990,P-01978,Stevanović,Dalibor,1984-09-27,0,0,0,1,0,1,2010
8991,P-76340,Steven,Trevor,1963-09-21,0,0,0,1,0,2,"1986, 1990"
8992,P-49130,Stevens,Gary,1962-03-30,0,0,1,0,0,1,1986
8993,P-23718,Stevens,Gary,1963-03-27,0,0,1,0,0,2,"1986, 1990"
8994,P-45323,Stević,Miroslav,1970-01-07,0,0,0,1,0,1,1998
8995,P-88196,Steward,Jimmy,1946-12-09,0,1,0,0,0,1,1982
8996,P-24924,Stewart,Chelsea,1990-04-28,1,0,0,1,0,1,2011
8997,P-96178,Stewart,Earnie,1969-03-28,0,0,0,1,1,3,"1994, 1998, 2002"
8998,P-88012,Stewart,Ian,1961-09-10,0,0,0,0,1,1,1986
8999,P-62568,Stewart,Jim,1954-03-09,0,1,0,0,0,1,1974
9000,P-53400,Štibrányi,Jozef,1940-04-11,0,0,0,1,0,1,1962
9001,P-45695,Stielike,Uli,1954-11-15,0,0,1,0,0,1,1982
9002,P-01529,Stierli,Xavier,1940-10-29,0,0,0,1,0,1,1966
9003,P-06477,Stijnen,Émile,1907-11-02,0,0,0,1,0,1,1938
9004,P-34887,Stiles,Nobby,1942-05-18,0,0,1,1,0,2,"1966, 1970"
9005,P-98512,Štimac,Igor,1967-09-06,0,0,1,0,0,1,1998
9006,P-44448,Stîngă,Ovidiu,1972-12-05,0,0,0,1,0,2,"1994, 1998"
9007,P-09067,Stipić,Nikola,1937-12-18,0,0,0,0,1,1,1962
9008,P-78836,Stoch,Miroslav,1989-10-19,0,0,0,1,0,1,2010
9009,P-00875,Stocker,Valentin,1989-04-12,0,0,0,1,0,1,2014
9010,P-63420,Stöger,Peter,1966-04-11,0,0,0,1,0,1,1998
9011,P-81648,Stoichkov,Hristo,1966-02-08,0,0,0,0,1,2,"1994, 1998"
9012,P-05818,Stoilov,Stoycho,1971-10-15,0,0,0,1,0,1,1998
9013,P-55273,Stojanović,Milan,1911-12-28,0,1,0,0,0,1,1930
9014,P-78976,Stojanović,Mirko,1939-06-11,0,1,0,0,0,1,1962
9015,P-51339,Stojaspal,Ernst,1925-01-14,0,0,0,0,1,1,1954
9016,P-93318,Stojković,Dragan,1965-03-03,0,0,0,1,0,2,"1990, 1998"
9017,P-17336,Stojković,Nenad,1956-05-26,0,0,1,0,0,1,1982
9018,P-46403,Stojković,Vladimir,1983-07-28,0,1,0,0,0,3,"2006, 2010, 2018"
9019,P-60046,Stokes,Demi,1991-12-12,1,0,1,0,0,1,2019
9020,P-02292,Stollenwerk,Georg,1930-12-19,0,0,1,0,0,1,1958
9021,P-28894,Stollmeyer,John,1962-10-25,0,0,0,1,0,1,1990
9022,P-92628,Stones,John,1994-05-28,0,0,1,0,0,2,"2018, 2022"
9023,P-77877,Stoney,Casey,1982-05-13,1,0,1,0,0,3,"2007, 2011, 2015"
9024,P-22982,Stopyra,Yannick,1961-01-09,0,0,0,0,1,1,1986
9025,P-91065,Støre,Heidi,1963-07-04,1,0,1,1,0,2,"1991, 1995"
9026,P-25739,Storløkken,Lene,1981-06-20,1,0,0,1,0,1,2007
9027,P-44826,Stott,Rebekah,1993-06-17,1,0,1,0,0,2,"2015, 2019"
9028,P-49790,Stotz,Karl,1927-03-27,0,0,0,1,0,2,"1954, 1958"
9029,P-89408,Stoumbos,Helen,1970-10-18,1,0,0,0,1,1,1995
9030,P-80628,Stoyanov,Ivan,1949-01-20,0,0,0,1,0,1,1974
9031,P-46604,Strachan,Gordon,1957-02-09,0,0,0,1,0,2,"1982, 1986"
9032,P-58483,Strædet,Liv,1964-10-21,1,0,0,1,0,1,1991
9033,P-20647,Straka,František,1958-05-21,0,0,1,0,0,1,1990
9034,P-21663,Strand,Roar,1970-02-02,0,0,0,1,0,2,"1994, 1998"
9035,P-53023,Strappe,André,1928-02-23,0,0,0,0,1,1,1954
9036,P-80182,Strasser,Heinrich,1948-10-26,0,0,1,0,0,1,1978
9037,P-76331,Stratford,Nicole,1989-02-01,1,0,1,0,0,1,2019
9038,P-37913,Štrba,Zdeno,1976-06-09,0,0,0,1,0,1,2010
9039,P-92333,Streb,Josef,1912-04-16,0,0,0,0,1,1,1934
9040,P-48720,Strehl,Heinz,1938-07-20,0,0,0,0,1,1,1962
9041,P-91963,Streich,Joachim,1951-04-13,0,0,0,0,1,1,1974
9042,P-57682,Streiter,Michael,1966-01-19,0,0,1,0,0,1,1990
9043,P-43378,Streitle,Jakob,1916-12-11,0,0,1,0,0,1,1938
9044,P-87221,Streller,Marco,1981-06-18,0,0,0,0,1,1,2006
9045,P-00036,Strik,Pleun,1944-05-27,0,0,1,0,0,1,1974
9046,P-86004,Strinić,Ivan,1987-07-17,0,0,1,0,0,1,2018
9047,P-30750,Stroh,Josef,1913-03-05,0,0,0,0,1,2,"1934, 1938"
9048,P-67329,Strömberg,Glenn,1960-01-05,0,0,0,1,0,1,1990
9049,P-51677,Stromšík,Karel,1958-04-12,0,1,0,0,0,1,1982
9050,P-41995,Strømsvold,Hilde,1967-08-17,1,1,0,0,0,1,1991
9051,P-64409,Stroukova,Vera,1981-08-06,1,0,1,0,0,1,2003
9052,P-47227,Strunz,Thomas,1968-04-25,0,0,0,1,0,1,1994
9053,P-03038,Strupar,Branko,1970-02-09,0,0,0,0,1,1,2002
9054,P-66123,Struway,Estanislao,1968-06-25,0,0,0,1,0,1,2002
9055,P-11588,Stryger Larsen,Jens,1991-02-21,0,0,1,0,0,2,"2018, 2022"
9056,P-25776,Stuani,Cristhian,1986-10-12,0,0,0,0,1,2,"2014, 2018"
9057,P-00506,Stuber,Georges,1925-05-11,0,1,0,0,0,2,"1950, 1954"
9058,P-82747,Studer,Jürg,1966-09-08,0,0,1,0,0,1,1994
9059,P-06103,Sturm,Hans,1935-09-03,0,0,0,1,1,2,"1958, 1962"
9060,P-06678,Sturridge,Daniel,1989-09-01,0,0,0,0,1,1,2014
9061,P-15973,Sturrock,Paul,1956-10-10,0,0,0,0,1,2,"1982, 1986"
9062,P-05845,Su,Maozhen,1972-07-30,0,0,0,0,1,1,2002
9063,P-56908,Suárez,Arico,1908-06-05,0,0,0,1,0,1,1930
9064,P-78308,Suárez,Claudio,1968-12-17,0,0,1,0,0,3,"1994, 1998, 2006"
9065,P-39055,Suárez,Luis,1935-05-02,0,0,0,0,1,2,"1962, 1966"
9066,P-30486,Suárez,Luis,1987-01-24,0,0,0,0,1,4,"2010, 2014, 2018, 2022"
9067,P-54804,Suazo,David,1979-11-05,0,0,0,0,1,1,2010
9068,P-66477,Suazo,Humberto,1981-05-10,0,0,0,0,1,1,2010
9069,P-81554,Subăşeanu,Ilie,1906-01-01,0,0,0,0,1,1,1930
9070,P-25428,Subašić,Danijel,1984-10-27,0,1,0,0,0,2,"2014, 2018"
9071,P-08459,Subiabre,Guillermo,1902-02-25,0,0,0,0,1,1,1930
9072,P-76790,Subiat,Nestor,1966-04-23,0,0,0,0,1,1,1994
9073,P-47415,Subotić,Neven,1988-12-10,0,0,1,0,0,1,2010
9074,P-67668,Sučić,Luka,2002-09-08,0,0,0,1,0,1,2022
9075,P-49535,Sudarat,Chuchuen,1997-06-19,1,0,0,1,0,1,2019
9076,P-80867,Sudo,Akiko,1984-04-07,1,0,0,0,1,1,2003
9077,P-99681,Suffo,Patrick,1978-01-17,0,0,0,0,1,1,2002
9078,P-34571,Sugasawa,Yuika,1990-10-05,1,0,0,0,1,2,"2015, 2019"
9079,P-42768,Sugita,Hina,1997-01-31,1,0,0,1,0,1,2019
9080,P-77946,Sukanya,Chor Charoenying,1987-11-24,1,1,0,0,0,2,"2015, 2019"
9081,P-58374,Šuker,Davor,1968-01-01,0,0,0,0,1,3,"1990, 1998, 2002"
9082,P-58212,Şükür,Hakan,1971-09-01,0,0,0,0,1,1,2002
9083,P-50171,Sulaiman Zubromawi,Abdullah,1973-11-15,0,0,1,1,0,3,"1994, 1998, 2002"
9084,P-49099,Sulakvelidze,Tengiz,1956-07-23,0,0,1,0,0,1,1982
9085,P-48737,Süle,Niklas,1995-09-03,0,0,1,0,0,2,"2018, 2022"
9086,P-33325,Sulemana,Kamaldeen,2002-02-15,0,0,0,1,0,1,2022
9087,P-42042,Sulemana,Memunatu,1977-11-04,1,1,0,0,0,3,"1999, 2003, 2007"
9088,P-10829,Šuler,Marko,1983-03-09,0,0,1,0,0,1,2010
9089,P-21609,Sullivan,Christopher,1965-04-18,0,0,0,0,1,1,1990
9090,P-66078,Sullivan,Derrick,1930-08-10,0,0,1,0,0,1,1958
9091,P-28281,Sullivan,Neil,1970-02-24,0,1,0,0,0,1,1998
9092,P-52938,Sultan,Abdualla,1963-10-01,0,0,0,1,0,1,1990
9093,P-20971,Sumaila,Rashid,1992-12-18,0,0,1,0,0,1,2014
9094,P-23450,Sumner,Steve,1955-04-02,0,0,0,1,0,1,1982
9095,P-50519,Sun,Jihai,1977-09-30,0,0,1,0,0,1,2002
9096,P-49949,Sun,Qingmei,1966-06-19,1,0,0,1,1,2,"1991, 1995"
9097,P-66785,Sun,Rui,1978-03-30,1,0,1,0,0,1,2003
9098,P-14903,Sun,Wen,1973-04-06,1,0,0,1,1,4,"1991, 1995, 1999, 2003"
9099,P-33779,Sunday,Esther,1992-03-13,1,0,0,0,1,1,2015
9100,P-45537,Sunday,Uchechi,1994-09-09,1,0,0,0,1,1,2011
9101,P-60653,Sundh,Jessika,1974-07-09,1,0,1,0,0,1,1999
9102,P-12441,Sundhage,Pia,1960-02-13,1,0,1,1,0,2,"1991, 1995"
9103,P-87073,Sundqvist,Stig,1922-07-19,0,0,0,0,1,1,1950
9104,P-16803,Sung,Hyun-ah,1982-05-05,1,0,0,0,1,1,2003
9105,P-10808,Sung,Nak-woon,1926-02-02,0,0,0,0,1,1,1954
9106,P-61491,Sunisa,Srangthaisong,1988-05-06,1,0,1,0,0,2,"2015, 2019"
9107,P-19073,Šunjić,Toni,1988-12-15,0,0,1,0,0,1,2014
9108,P-96930,Sunsing,William,1977-05-12,0,0,0,0,1,1,2002
9109,P-28747,Šurjak,Ivica,1953-03-23,0,0,0,1,1,2,"1974, 1982"
9110,P-64295,Susi,Dunia,1987-08-10,1,0,1,0,0,1,2011
9111,P-74361,Sušić,Safet,1955-04-13,0,0,0,1,1,2,"1982, 1990"
9112,P-85929,Sušić,Tino-Sven,1992-02-13,0,0,0,1,0,1,2014
9113,P-58072,Susloparov,Yuri,1958-08-14,0,0,1,0,0,1,1982
9114,P-57417,Šutalo,Josip,2000-02-28,0,0,1,0,0,1,2022
9115,P-56818,Sutter,Alain,1968-01-22,0,0,0,1,0,1,1994
9116,P-45370,Suurbier,Wim,1945-01-16,0,0,1,0,0,2,"1974, 1978"
9117,P-89410,Suzana,not applicable,1973-10-12,1,0,1,0,0,1,1999
9118,P-89545,Suzuki,Masae,1957-01-21,1,1,0,0,0,1,1991
9119,P-96566,Suzuki,Takayuki,1976-06-05,0,0,0,0,1,1,2002
9120,P-40008,Suzy,not applicable,1967-07-02,1,0,1,0,0,1,1995
9121,P-00740,Svanström,Kurt,1915-03-24,0,0,0,1,0,1,1938
9122,P-85432,Svensson,Anders,1976-07-17,0,0,0,1,0,2,"2002, 2006"
9123,P-98700,Svensson,Annica,1983-03-03,1,0,1,0,0,1,2011
9124,P-19366,Svensson,Gustav,1987-02-07,0,0,0,1,0,1,2018
9125,P-15746,Svensson,Kalle,1925-11-11,0,1,0,0,0,2,"1950, 1958"
9126,P-44340,Svensson,Karl,1984-03-21,0,0,1,0,0,1,2006
9127,P-35817,Svensson,Kurt,1927-04-15,0,0,0,0,1,1,1950
9128,P-59548,Svensson,Magnus,1969-03-10,0,0,0,1,0,1,2002
9129,P-53821,Svensson,Michael,1975-11-25,0,0,1,0,0,1,2002
9130,P-18995,Svensson,Tina,1966-11-16,1,0,1,0,0,2,"1991, 1995"
9131,P-22223,Svensson,Tommy,1945-03-04,0,0,0,1,0,1,1970
9132,P-26019,Svensson,Tore,1927-12-06,0,1,0,0,0,2,"1950, 1958"
9133,P-36470,Svensson,Victoria,1977-05-18,1,0,0,0,1,3,"1999, 2003, 2007"
9134,P-31691,Svensson-Gustafsson,Camilla,1969-01-20,1,0,1,0,0,1,1991
9135,P-23016,Svetlitskaya,Alexandra,1971-08-20,1,0,0,1,0,2,"1999, 2003"
9136,P-18200,Sviderskyi,Vyacheslav,1979-01-01,0,0,1,0,0,1,2006
9137,P-84659,Svilar,Ratko,1950-05-06,0,1,0,0,0,1,1982
9138,P-39332,Svinjarević,Slavko,1935-04-16,0,0,1,0,0,1,1962
9139,P-13470,Svoboda,František,1905-07-05,0,0,0,0,1,1,1934
9140,P-32663,Swaby,Allyson,1996-10-03,1,0,1,0,0,1,2019
9141,P-93187,Swaby,Chantelle,1998-08-06,1,0,0,1,0,1,2019
9142,P-86048,Swaffer,Kristyn,1975-12-13,1,0,1,0,0,1,1999
9143,P-10882,Swan,Peter,1936-10-08,0,0,1,0,0,1,1962
9144,P-88898,Swart,Kaylin,1994-09-30,1,1,0,0,0,1,2019
9145,P-57962,Sweatman,Marlo,1994-12-01,1,0,0,1,0,1,2019
9146,P-84182,Swedberg,Malin,1968-09-15,1,0,0,1,0,1,1991
9147,P-05935,Sweeney,Mike,1959-12-25,0,0,0,1,0,1,1986
9148,P-76027,Swiatek,Taryn,1981-02-04,1,1,0,0,0,2,"2003, 2007"
9149,P-85630,Świderski,Karol,1997-01-23,0,0,0,0,1,1,2022
9150,P-34709,Świerczewski,Piotr,1972-04-08,0,0,0,1,0,1,2002
9151,P-03503,Swoboda,Franz,1933-02-15,0,0,1,0,0,1,1958
9152,P-04731,Sychev,Dmitri,1983-10-26,0,0,0,0,1,1,2002
9153,P-26438,Sykes,Ashleigh,1991-12-15,1,0,0,0,1,1,2015
9154,P-60897,Sykora,Emmanuelle,1976-02-21,1,0,1,0,0,1,2003
9155,P-16571,Sylva,Tony,1975-05-17,0,1,0,0,0,1,2002
9156,P-80695,Sylvestre,Patrick,1968-09-01,0,0,0,1,0,1,1994
9157,P-60980,Szabó,Antal,1910-09-04,0,1,0,0,0,2,"1934, 1938"
9158,P-29081,Szabó,Gábor,1902-10-14,0,0,0,0,1,1,1934
9159,P-99214,Szalay,Antal,1912-03-12,0,0,0,1,0,2,"1934, 1938"
9160,P-82202,Szanwald,Rudolf,1931-07-06,0,1,0,0,0,1,1958
9161,P-92867,Szarmach,Andrzej,1950-10-03,0,0,0,0,1,3,"1974, 1978, 1982"
9162,P-58047,Szczepaniak,Władysław,1910-05-19,0,0,1,0,0,1,1938
9163,P-31606,Szczęsny,Wojciech,1990-04-18,0,1,0,0,0,2,"2018, 2022"
9164,P-21159,Szendrei,József,1954-04-25,0,1,0,0,0,1,1986
9165,P-34354,Szentes,Lázár,1955-12-12,0,0,0,0,1,1,1982
9166,P-05681,Szentmihályi,Antal,1939-06-13,0,1,0,0,0,2,"1962, 1966"
9167,P-86518,Szepan,Fritz,1907-09-02,0,0,0,0,1,2,"1934, 1938"
9168,P-49366,Szepesi,Gusztáv,1939-07-17,0,0,1,0,0,1,1966
9169,P-83705,Szigeti,Oszkár,1933-09-10,0,0,1,0,0,1,1958
9170,P-44025,Szojka,Ferenc,1931-04-07,0,0,0,1,1,2,"1954, 1958"
9171,P-37684,Szűcs,György,1912-04-23,0,0,0,1,0,2,"1934, 1938"
9172,P-55225,Szymaniak,Horst,1934-08-29,0,0,0,1,0,2,"1958, 1962"
9173,P-89521,Szymanowski,Antoni,1951-01-13,0,0,1,0,0,2,"1974, 1978"
9174,P-44699,Szymański,Damian,1995-06-16,0,0,0,1,0,1,2022
9175,P-65512,Szymański,Sebastian,1999-05-10,0,0,0,1,0,1,2022
9176,P-86811,Szymkowiak,Mirosław,1976-11-12,0,0,0,1,0,1,2006
9177,P-95816,Tacchella,Ely,1936-05-25,0,0,1,0,0,2,"1962, 1966"
9178,P-61854,Tacconi,Stefano,1957-05-13,0,1,0,0,0,1,1990
9179,P-98986,Tachie-Mensah,Alex,1977-02-15,0,0,0,0,1,1,2006
9180,P-89305,Tachtsidis,Panagiotis,1991-02-15,0,0,0,1,0,1,2014
9181,P-33390,Tadić,Dušan,1988-11-20,0,0,0,1,1,2,"2018, 2022"
9182,P-66969,Tae-hwan,Kim,1989-07-24,0,0,1,0,0,1,2022
9183,P-31850,Taffarel,Cláudio,1966-05-08,0,1,0,0,0,3,"1990, 1994, 1998"
9184,P-74741,Taffarel,Márcia,1968-03-15,1,0,0,1,0,2,"1991, 1995"
9185,P-81067,Taggart,Adam,1993-06-02,0,0,0,0,1,1,2014
9186,P-11042,Tagliacarne,Silvia,1975-08-08,1,0,0,0,1,1,1999
9187,P-35173,Tagliafico,Nicolás,1992-08-31,0,0,1,0,0,2,"2018, 2022"
9188,P-88869,Tagnaouti,Ahmed Reda,1996-04-05,0,1,0,0,0,2,"2018, 2022"
9189,P-52361,Tagoe,Mercy,1974-02-05,1,0,1,0,0,1,1999
9190,P-69641,Tagoe,Prince,1986-11-09,0,0,0,0,1,1,2010
9191,P-96789,Taha,Mostafa,1910-03-23,0,0,0,0,1,1,1934
9192,P-72591,Taher,Ayman,1966-01-07,0,1,0,0,0,1,1990
9193,P-01062,Tahiru,Rumanatu,1984-06-04,1,0,0,0,1,1,2007
9194,P-61834,Taibo,Walter,1931-03-07,0,1,0,0,0,1,1966
9195,P-83421,Taïder,Saphir,1992-02-29,0,0,0,1,0,1,2014
9196,P-19995,Taihuttu,Hans,not available,0,0,0,0,1,1,1938
9197,P-87266,Taison,not applicable,1988-01-13,0,0,0,0,1,1,2018
9198,P-51705,Taiwo,Taye,1985-04-16,0,0,1,0,0,1,2010
9199,P-20882,Tajonar,Pamela,1984-12-02,1,1,0,0,0,2,"2011, 2015"
9200,P-50928,Takahagi,Yoko,1969-04-17,1,0,1,0,0,1,1991
9201,P-56897,Takahara,Naohiro,1979-06-04,0,0,0,0,1,1,2006
9202,P-95229,Takakura,Asako,1968-04-19,1,0,0,1,0,2,"1991, 1995"
9203,P-95935,Takarada,Saori,1999-12-27,1,0,0,1,0,1,2019
9204,P-46447,Takase,Megumi,1990-11-10,1,0,0,0,1,1,2011
9205,P-15690,Takeoka,Inesu Emiko,1971-05-01,1,0,0,0,1,1,1995
9206,P-82188,Takounda,Alexandra,2000-07-07,1,0,0,0,1,1,2019
9207,P-94928,Talavera,Alfredo,1982-09-18,0,1,0,0,0,3,"2014, 2018, 2022"
9208,P-73455,Talbi,Montassar,1998-05-26,0,0,1,0,0,1,2022
9209,P-86314,Talbi,Rachamim,1943-05-17,0,0,0,0,1,1,1970
9210,P-55739,Talebloo,Vahid,1982-05-26,0,1,0,0,0,1,2006
9211,P-15134,Tamada,Keiji,1980-04-11,0,0,0,0,1,2,"2006, 2010"
9212,P-38660,Tamássy,István,1906-06-30,0,0,0,0,1,1,1934
9213,P-15806,Tamini,Jean,1919-12-09,0,0,0,0,1,1,1950
9214,P-60585,Tamires,not applicable,1987-10-10,1,0,1,0,0,2,"2015, 2019"
9215,P-52233,Tan,Mo Heng,1913-02-28,0,1,0,0,0,1,1938
9216,P-99247,Tan,Ruyin,1994-07-17,1,0,0,1,0,2,"2015, 2019"
9217,P-89666,Tan,See Han,not available,0,0,0,0,1,1,1938
9218,P-82447,Tanaka,Ao,1998-09-10,0,0,0,1,0,1,2022
9219,P-82534,Tanaka,Asuna,1988-04-23,1,0,1,1,0,2,"2011, 2015"
9220,P-29462,Tanaka,Marcus Tulio,1981-04-24,0,0,1,0,0,1,2010
9221,P-50344,Tancredi,Franco,1955-01-10,0,1,0,0,0,1,1986
9222,P-27120,Tancredi,Melissa,1981-12-27,1,0,0,1,1,3,"2007, 2011, 2015"
9223,P-69603,Taneekarn,Dangda,1992-12-15,1,0,0,0,1,2,"2015, 2019"
9224,P-54562,Tang,Jiali,1995-03-16,1,0,0,0,1,1,2015
9225,P-10543,Tânia,not applicable,1974-03-10,1,0,1,0,1,4,"1995, 1999, 2003, 2007"
9226,P-77382,Taniguchi,Shogo,1991-07-15,0,0,1,0,0,1,2022
9227,P-46124,Tann,Anissa,1967-10-10,1,0,1,0,0,2,"1995, 1999"
9228,P-98697,Tapia,Carlos,1962-08-20,0,0,0,1,0,1,1986
9229,P-26025,Tapia,Nelson,1966-09-22,0,1,0,0,0,1,1998
9230,P-82532,Tapia,Renato,1995-07-28,0,0,0,1,0,1,2018
9231,P-42194,Tapper,Börje,1922-05-20,0,0,0,0,1,1,1950
9232,P-88425,Tapper,Staffan,1948-07-10,0,0,0,1,0,2,"1974, 1978"
9233,P-95542,Tarabini,Aníbal,1941-08-04,0,0,0,0,1,1,1966
9234,P-54098,Tarantini,Alberto,1955-12-03,0,0,1,0,0,2,"1978, 1982"
9235,P-71521,Tarasiewicz,Ryszard,1962-04-27,0,0,0,1,0,1,1986
9236,P-93788,Tardelli,Marco,1954-09-24,0,0,0,1,0,3,"1978, 1982, 1986"
9237,P-85860,Taremi,Mehdi,1992-07-18,0,0,0,0,1,2,"2018, 2022"
9238,P-89389,Tarenzi,Stefania,1988-02-29,1,0,0,0,1,1,2019
9239,P-27461,Tarhemba,Martha,1978-04-01,1,0,0,1,0,1,1999
9240,P-15678,Tarnat,Michael,1969-10-27,0,0,1,0,0,1,1998
9241,P-40936,Tarpley,Lindsay,1983-09-22,1,0,0,0,1,1,2007
9242,P-93253,Taş,Coşkun,1935-04-23,0,0,0,0,1,1,1954
9243,P-03879,Tasci,Serdar,1987-04-24,0,0,1,0,0,1,2010
9244,P-62322,Tassin,André,1902-12-24,0,1,0,0,0,1,1930
9245,P-80307,Tassotti,Mauro,1960-01-19,0,0,1,0,0,1,1994
9246,P-21011,Tătaru,Gheorghe,1948-05-05,0,0,0,1,0,1,1970
9247,P-08703,Tataw,Stephen,1963-03-31,0,0,1,0,0,2,"1990, 1994"
9248,P-20827,Taument,Gaston,1970-10-01,0,0,0,0,1,1,1994
9249,P-67779,Tavalazzi,Daniela,1972-08-08,1,0,1,0,0,1,1999
9250,P-93337,Tavarelli,Ricardo,1970-08-02,0,1,0,0,0,1,2002
9251,P-26609,Tavčar,Rajko,1974-07-21,0,0,0,1,0,1,2002
9252,P-18602,Tayla,not applicable,1992-05-09,1,0,1,0,0,2,"2015, 2019"
9253,P-99108,Taylor,Amy,1979-06-11,1,0,1,0,0,1,1999
9254,P-99203,Taylor,Clare,1965-05-22,1,0,1,0,0,1,1995
9255,P-79620,Taylor,Jim,1917-11-05,0,0,1,0,0,1,1950
9256,P-57382,Taylor,Jodie,1986-05-17,1,0,0,0,1,2,"2015, 2019"
9257,P-95763,Taylor,Kenneth,2002-05-16,0,0,0,1,0,1,2022
9258,P-55801,Taylor,Lorraine,1961-09-20,1,0,0,1,0,1,1991
9259,P-81755,Taylor,Tommy,1932-01-29,0,0,0,0,1,1,1954
9260,P-08028,Tchagnirou,Ouro-Nimini,1977-12-31,0,1,0,0,0,1,2006
9261,P-63012,Tchami,Alphonse,1971-09-14,0,0,0,0,1,2,"1994, 1998"
9262,P-08365,Tchangai,Massamasso,1978-08-08,0,0,1,0,0,1,2006
9263,P-60766,Tchato,Bill,1975-05-14,0,0,1,0,0,1,2002
9264,P-28307,Tchetche,Fernande,1988-06-20,1,0,1,0,0,1,2015
9265,P-11668,Tchobang,Simon,1951-08-31,0,1,0,0,0,1,1982
9266,P-54517,Tchouaméni,Aurélien,2000-01-27,0,0,0,1,0,1,2022
9267,P-22277,Tegg,Rebecca,1985-12-18,1,0,0,0,1,1,2007
9268,P-92120,Teilherber,not applicable,not available,0,0,0,0,1,1,1938
9269,P-89866,Teinitzer,Alfred,1929-07-29,0,0,0,1,0,1,1954
9270,P-03144,Tejada,Luis,1982-03-28,0,0,0,0,1,1,2018
9271,P-74519,Tejas,Carlos,1974-10-04,0,1,0,0,0,1,1998
9272,P-24978,Tejeda,Yeltsin,1992-03-17,0,0,0,1,0,3,"2014, 2018, 2022"
9273,P-86932,Tejera,Domingo,1899-07-27,0,0,1,0,0,1,1930
9274,P-44446,Tejera,Eusebio,1922-01-06,0,0,1,0,0,2,"1950, 1954"
9275,P-68438,Telch,Roberto,1943-11-06,0,0,0,1,0,1,1974
9276,P-42669,Teleki,Pál,1906-03-05,0,0,0,0,1,1,1934
9277,P-78748,Telford,Carly,1987-07-07,1,1,0,0,0,3,"2007, 2015, 2019"
9278,P-26953,Telles,Alex,1992-12-15,0,0,1,0,0,1,2022
9279,P-90807,Tello,Rodrigo,1979-10-14,0,0,0,1,0,1,2010
9280,P-03175,Telwe,Rudi,not available,0,0,0,0,1,1,1938
9281,P-04060,Tena,Alfredo,1956-11-21,0,0,1,0,0,1,1978
9282,P-35214,Tendillo,Miguel,1961-02-01,0,0,1,0,0,1,1982
9283,P-14537,Teng,Wei,1974-05-21,1,0,0,0,1,1,2003
9284,P-86943,Tenorio,Carlos,1979-05-14,0,0,0,0,1,2,"2002, 2006"
9285,P-30306,Tenorio,Edwin,1976-06-16,0,0,0,1,0,2,"2002, 2006"
9286,P-65144,Teodorczyk,Łukasz,1991-06-03,0,0,0,0,1,1,2018
